34.2787 	EXP 	fixation: autoDraw = True
34.7792 	INFO 	Keyboard events cleared
34.7786 	EXP 	fixation: autoDraw = False
34.7786 	EXP 	grating: autoDraw = True
35.0785 	EXP 	grating: autoDraw = False
35.2054 	DATA 	Keypress: right
35.2116 	EXP 	fixation: autoDraw = False
35.2116 	EXP 	grating: autoDraw = False
35.2116 	EXP 	grating: ori = 20.0
35.2116 	EXP 	fixation: autoDraw = True
35.7115 	INFO 	Keyboard events cleared
35.7109 	EXP 	fixation: autoDraw = False
35.7109 	EXP 	grating: autoDraw = True
36.0117 	EXP 	grating: autoDraw = False
36.0714 	DATA 	Keypress: left
36.0774 	EXP 	fixation: autoDraw = False
36.0774 	EXP 	grating: autoDraw = False
36.0774 	EXP 	grating: ori = -20.0
36.0774 	EXP 	fixation: autoDraw = True
36.5778 	INFO 	Keyboard events cleared
36.5771 	EXP 	fixation: autoDraw = False
36.5771 	EXP 	grating: autoDraw = True
36.8765 	EXP 	grating: autoDraw = False
37.4660 	DATA 	Keypress: left
37.4759 	EXP 	fixation: autoDraw = False
37.4759 	EXP 	grating: autoDraw = False
37.4759 	EXP 	grating: ori = -20.0
37.4759 	EXP 	fixation: autoDraw = True
37.9761 	INFO 	Keyboard events cleared
37.9757 	EXP 	fixation: autoDraw = False
37.9757 	EXP 	grating: autoDraw = True
38.2753 	EXP 	grating: autoDraw = False
38.5162 	DATA 	Keypress: left
38.5250 	EXP 	fixation: autoDraw = False
38.5250 	EXP 	grating: autoDraw = False
38.5250 	EXP 	grating: ori = -20.0
38.5250 	EXP 	fixation: autoDraw = True
39.0251 	INFO 	Keyboard events cleared
39.0247 	EXP 	fixation: autoDraw = False
39.0247 	EXP 	grating: autoDraw = True
39.3242 	EXP 	grating: autoDraw = False
39.4313 	DATA 	Keypress: left
39.4411 	EXP 	fixation: autoDraw = False
39.4411 	EXP 	grating: autoDraw = False
39.4411 	EXP 	grating: ori = -15.0
39.4411 	EXP 	fixation: autoDraw = True
39.9420 	INFO 	Keyboard events cleared
39.9415 	EXP 	fixation: autoDraw = False
39.9415 	EXP 	grating: autoDraw = True
40.2411 	EXP 	grating: autoDraw = False
40.7333 	DATA 	Keypress: left
40.7401 	EXP 	fixation: autoDraw = False
40.7401 	EXP 	grating: autoDraw = False
40.7401 	EXP 	grating: ori = -15.0
40.7401 	EXP 	fixation: autoDraw = True
41.2404 	INFO 	Keyboard events cleared
41.2398 	EXP 	fixation: autoDraw = False
41.2398 	EXP 	grating: autoDraw = True
41.5394 	EXP 	grating: autoDraw = False
41.7320 	DATA 	Keypress: left
41.7396 	EXP 	fixation: autoDraw = False
41.7396 	EXP 	grating: autoDraw = False
41.7396 	EXP 	grating: ori = 15.0
41.7396 	EXP 	fixation: autoDraw = True
42.2392 	INFO 	Keyboard events cleared
42.2388 	EXP 	fixation: autoDraw = False
42.2388 	EXP 	grating: autoDraw = True
42.5386 	EXP 	grating: autoDraw = False
42.6154 	DATA 	Keypress: left
42.6218 	EXP 	fixation: autoDraw = False
42.6218 	EXP 	grating: autoDraw = False
42.6218 	EXP 	grating: ori = -20.0
42.6218 	EXP 	fixation: autoDraw = True
43.1218 	INFO 	Keyboard events cleared
43.1215 	EXP 	fixation: autoDraw = False
43.1215 	EXP 	grating: autoDraw = True
43.4215 	EXP 	grating: autoDraw = False
43.6642 	DATA 	Keypress: left
43.6710 	EXP 	fixation: autoDraw = False
43.6710 	EXP 	grating: autoDraw = False
43.6710 	EXP 	grating: ori = 20.0
43.6710 	EXP 	fixation: autoDraw = True
44.1713 	INFO 	Keyboard events cleared
44.1708 	EXP 	fixation: autoDraw = False
44.1708 	EXP 	grating: autoDraw = True
44.4709 	EXP 	grating: autoDraw = False
44.5925 	DATA 	Keypress: right
44.6034 	EXP 	fixation: autoDraw = False
44.6034 	EXP 	grating: autoDraw = False
44.6034 	EXP 	grating: ori = -20.0
44.6034 	EXP 	fixation: autoDraw = True
45.1044 	INFO 	Keyboard events cleared
45.1037 	EXP 	fixation: autoDraw = False
45.1037 	EXP 	grating: autoDraw = True
45.4030 	EXP 	grating: autoDraw = False
45.5798 	DATA 	Keypress: left
45.5861 	EXP 	fixation: autoDraw = False
45.5861 	EXP 	grating: autoDraw = False
45.5861 	EXP 	grating: ori = -15.0
45.5861 	EXP 	fixation: autoDraw = True
46.0868 	INFO 	Keyboard events cleared
46.0861 	EXP 	fixation: autoDraw = False
46.0861 	EXP 	grating: autoDraw = True
46.3856 	EXP 	grating: autoDraw = False
46.5124 	DATA 	Keypress: right
46.5186 	EXP 	fixation: autoDraw = False
46.5186 	EXP 	grating: autoDraw = False
46.5186 	EXP 	grating: ori = -20.0
46.5186 	EXP 	fixation: autoDraw = True
47.0190 	INFO 	Keyboard events cleared
47.0184 	EXP 	fixation: autoDraw = False
47.0184 	EXP 	grating: autoDraw = True
47.3183 	EXP 	grating: autoDraw = False
47.4116 	DATA 	Keypress: left
47.4180 	EXP 	fixation: autoDraw = False
47.4180 	EXP 	grating: autoDraw = False
47.4180 	EXP 	grating: ori = 20.0
47.4180 	EXP 	fixation: autoDraw = True
47.9179 	INFO 	Keyboard events cleared
47.9175 	EXP 	fixation: autoDraw = False
47.9175 	EXP 	grating: autoDraw = True
48.2173 	EXP 	grating: autoDraw = False
48.3285 	DATA 	Keypress: left
48.3344 	EXP 	fixation: autoDraw = False
48.3344 	EXP 	grating: autoDraw = False
48.3344 	EXP 	grating: ori = -20.0
48.3344 	EXP 	fixation: autoDraw = True
48.8342 	INFO 	Keyboard events cleared
48.8335 	EXP 	fixation: autoDraw = False
48.8335 	EXP 	grating: autoDraw = True
49.1330 	EXP 	grating: autoDraw = False
49.1891 	DATA 	Keypress: left
49.2000 	EXP 	fixation: autoDraw = False
49.2000 	EXP 	grating: autoDraw = False
49.2000 	EXP 	grating: ori = 20.0
49.2000 	EXP 	fixation: autoDraw = True
49.6993 	INFO 	Keyboard events cleared
49.6990 	EXP 	grating: autoDraw = True
49.7169 	EXP 	fixation: autoDraw = False
49.9554 	DATA 	Keypress: right
49.9659 	EXP 	fixation: autoDraw = False
49.9659 	EXP 	grating: autoDraw = False
49.9659 	EXP 	grating: ori = -20.0
49.9659 	EXP 	fixation: autoDraw = True
50.4037 	DATA 	Keypress: right
50.4663 	INFO 	Keyboard events cleared
50.4659 	EXP 	fixation: autoDraw = False
50.4659 	EXP 	grating: autoDraw = True
50.5866 	DATA 	Keypress: left
50.6152 	EXP 	fixation: autoDraw = False
50.6152 	EXP 	grating: autoDraw = False
50.6152 	EXP 	grating: ori = 15.0
50.6152 	EXP 	fixation: autoDraw = True
50.8210 	DATA 	Keypress: right
50.9388 	DATA 	Keypress: left
51.1147 	INFO 	Keyboard events cleared
51.1143 	EXP 	fixation: autoDraw = False
51.1143 	EXP 	grating: autoDraw = True
51.1414 	DATA 	Keypress: right
51.1476 	EXP 	fixation: autoDraw = False
51.1476 	EXP 	grating: autoDraw = False
51.1476 	EXP 	grating: ori = 15.0
51.1476 	EXP 	fixation: autoDraw = True
51.2066 	DATA 	Keypress: left
51.4384 	DATA 	Keypress: left
51.6481 	INFO 	Keyboard events cleared
51.6477 	EXP 	fixation: autoDraw = False
51.6477 	EXP 	grating: autoDraw = True
51.7368 	DATA 	Keypress: left
51.7474 	EXP 	fixation: autoDraw = False
51.7474 	EXP 	grating: autoDraw = False
51.7474 	EXP 	grating: ori = 20.0
51.7474 	EXP 	fixation: autoDraw = True
51.9066 	DATA 	Keypress: right
52.0392 	DATA 	Keypress: left
52.1890 	DATA 	Keypress: right
52.2479 	INFO 	Keyboard events cleared
52.2473 	EXP 	fixation: autoDraw = False
52.2473 	EXP 	grating: autoDraw = True
52.3081 	DATA 	Keypress: left
52.3141 	EXP 	fixation: autoDraw = False
52.3141 	EXP 	grating: autoDraw = False
52.3141 	EXP 	grating: ori = -20.0
52.3141 	EXP 	fixation: autoDraw = True
52.4561 	DATA 	Keypress: right
52.5558 	DATA 	Keypress: left
52.8142 	INFO 	Keyboard events cleared
52.8134 	EXP 	fixation: autoDraw = False
52.8134 	EXP 	grating: autoDraw = True
52.8222 	DATA 	Keypress: left
52.9467 	EXP 	fixation: autoDraw = False
52.9467 	EXP 	grating: autoDraw = False
52.9467 	EXP 	grating: ori = -20.0
52.9467 	EXP 	fixation: autoDraw = True
53.0061 	DATA 	Keypress: right
53.3382 	DATA 	Keypress: left
53.4470 	INFO 	Keyboard events cleared
53.4465 	EXP 	fixation: autoDraw = False
53.4465 	EXP 	grating: autoDraw = True
53.7460 	EXP 	grating: autoDraw = False
54.1059 	DATA 	Keypress: left
54.1129 	EXP 	fixation: autoDraw = False
54.1129 	EXP 	grating: autoDraw = False
54.1129 	EXP 	grating: ori = -20.0
54.1129 	EXP 	fixation: autoDraw = True
54.6125 	INFO 	Keyboard events cleared
54.6119 	EXP 	fixation: autoDraw = False
54.6119 	EXP 	grating: autoDraw = True
54.9119 	EXP 	grating: autoDraw = False
55.1533 	DATA 	Keypress: left
55.1615 	EXP 	fixation: autoDraw = False
55.1615 	EXP 	grating: autoDraw = False
55.1668 	EXP 	untitled: status = STOPPED
55.1891 	INFO 	saved data to 'C:\\Users\\Trisha\\Desktop\\Psychopy\\adaptive staircase\\data/028536_untitled_2024-09-01_23h35.35.996.csv'
55.1914 	INFO 	saved data to C:\Users\Trisha\Desktop\Psychopy\adaptive staircase\data/028536_untitled_2024-09-01_23h35.35.996.psydat
55.2457 	EXP 	window1: mouseVisible = True
56.0315 	DEBUG 	Saving data for untitled ExperimentHandler
