trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
164,0,164,0,373.55305359999966,,373.50669990000006,10,373.55305359999966,373.55305359999966,0.03252280000015162,374.5548982999999,375.18957580000006,[0.17407407407407408],[0.12962962962962962],[1],[0],[0],[1.6508692000006704],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
165,0,165,0,375.22011719999955,,375.1937849999995,5,375.22011719999955,375.22011719999955,0.016984300000331132,376.22201849999965,377.1072600999996,[0.21481481481481482],[-0.2916666666666667],[1],[0],[0],[1.8970205999994505],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
166,0,166,0,377.15765360000023,,377.1114655000001,10,377.15765360000023,377.15765360000023,0.03213450000021112,378.15978279999945,378.3609741999999,[0.13796296296296295],[-0.25925925925925924],[1],[0],[0],[1.217797100000098],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
167,0,167,0,378.3920870000002,,378.36541209999996,5,378.3920870000002,378.3920870000002,0.017193399999996473,379.3948091000002,380.7622808999995,[-0.01574074074074074],[0.49537037037037035],[1],[0],[0],[2.3800375999999233],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
168,0,168,0,380.8087786999995,,380.7698639,5,380.8087786999995,380.8087786999995,0.028378300000440504,381.81274049999956,382.13133670000025,[0.041666666666666664],[0.45925925925925926],[1],[0],[0],[1.3344355999997788],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
169,0,169,0,382.1818518,,382.13556569999946,10,382.1818518,382.1818518,0.03200440000000526,383.18373599999995,383.5015306999994,[-0.08333333333333333],[0.3768518518518518],[1],[0],[0],[1.3344910000005257],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
170,0,170,0,383.5528721999999,,383.5061651999995,10,383.5528721999999,383.5528721999999,0.032884399999602465,384.5595137999999,384.9628868,[0.22407407407407406],[0.09814814814814815],[1],[0],[0],[1.4244347999992897],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
171,0,171,0,385.02924840000014,,384.96758469999986,10,385.02924840000014,385.02924840000014,0.04190480000033858,386.0446000000002,386.83265159999974,[-0.13703703703703704],[-0.13055555555555556],[1],[0],[0],[1.8236779999997452],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
172,0,172,0,386.88284229999954,,386.8372158000002,10,386.88284229999954,386.88284229999954,0.03187259999958769,387.88584790000004,389.5028862999998,[0.3851851851851852],[-0.2935185185185185],[1],[0],[0],[2.6343714000004184],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
173,0,173,0,389.5346282999999,,389.5070764000002,5,389.5346282999999,389.5346282999999,0.016460599999845726,390.53719569999976,391.72139229999993,[-0.3037037037037037],[-0.33611111111111114],[1],[0],[0],[2.198245899999165],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
174,0,174,0,391.7768636999999,,391.72888950000015,5,391.7768636999999,391.7768636999999,0.031460799999877054,392.7773969,393.59486409999954,[0.36018518518518516],[-0.39351851851851855],[1],[0],[0],[1.8356036999994103],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
175,0,175,0,393.64343180000014,,393.60229209999943,5,393.64343180000014,393.64343180000014,0.029083499999615015,394.6463524999999,395.88026660000014,[-0.4675925925925926],[0.387037037037037],[1],[0],[0],[2.25018480000017],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
176,0,176,0,395.91122989999985,,395.8848130999995,5,395.91122989999985,395.91122989999985,0.016592999999375024,396.9143785999995,397.53250370000023,[-0.3648148148148148],[-0.22870370370370371],[1],[0],[0],[1.6316602000006242],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
177,0,177,0,397.57579199999964,,397.5367587999999,5,397.57579199999964,397.57579199999964,0.02742279999984021,398.5835769999994,400.2665758000003,[-0.09814814814814815],[0.3537037037037037],[1],[0],[0],[2.702942300000359],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
178,0,178,0,400.3169047000001,,400.2707693000002,10,400.3169047000001,400.3169047000001,0.0320491000002221,401.31869519999964,404.0845081999996,[-0.11574074074074074],[-0.40925925925925927],[1],[0],[0],[3.782259300000078],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
179,0,179,0,404.1380872,,404.08939719999944,10,404.1380872,404.1380872,0.03272150000066176,405.14065800000026,405.8921346999996,[-0.4703703703703704],[-0.24722222222222223],[1],[0],[0],[1.7706803999999465],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
180,0,180,0,405.9433094999995,,405.89676340000005,10,405.9433094999995,405.9433094999995,0.03247490000012476,406.94565169999987,407.4803661999995,[0.23148148148148148],[0.08518518518518518],[1],[0],[0],[1.5516844000003402],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
181,0,181,0,407.5116516999997,,407.4845943999999,5,407.5116516999997,407.5116516999997,0.017170500000247557,408.51417219999985,409.01554979999946,[0.013888888888888888],[0.2388888888888889],[1],[0],[0],[1.5143490999998903],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
182,0,182,0,409.04636909999954,,409.02014729999973,5,409.04636909999954,409.04636909999954,0.016688899999280693,410.0486725999999,410.6836635999998,[-0.11296296296296296],[0.4361111111111111],[1],[0],[0],[1.6472907999996096],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
183,0,183,0,410.7339955999996,,410.68837970000004,10,410.7339955999996,410.7339955999996,0.0319164999991699,411.73663209999995,413.1203329,[-0.412962962962963],[-0.11203703703703703],[1],[0],[0],[2.4004866000004768],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
184,0,184,0,413.1520733999996,,413.12478980000014,5,413.1520733999996,413.1520733999996,0.017315500000222528,414.15455329999986,414.672638,[0.0824074074074074],[-0.06666666666666667],[1],[0],[0],[1.5309852999998839],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
185,0,185,0,414.7034352999999,,414.67695920000006,5,414.7034352999999,414.7034352999999,0.01647670000056678,415.7063492999996,416.8069112000003,[-0.24722222222222223],[0.1814814814814815],[1],[0],[0],[2.114078600000539],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
186,0,186,0,416.88068459999977,,416.8117545999994,10,416.88068459999977,416.88068459999977,0.04934529999991355,417.8985462999999,419.95495459999984,[0.35833333333333334],[-0.13240740740740742],[1],[0],[0],[3.094997900000635],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
187,0,187,0,420.0053743999997,,419.9596974999995,10,420.0053743999997,420.0053743999997,0.03183720000015455,421.00813149999976,422.3915876000001,[0.4222222222222222],[0.44166666666666665],[1],[0],[0],[2.400641899999755],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
188,0,188,0,422.4221458000002,,422.39581290000024,5,422.4221458000002,422.4221458000002,0.016528099999959522,423.4250462,425.2600745999998,[-0.32037037037037036],[0.03981481481481482],[1],[0],[0],[2.8479753999999957],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
189,0,189,0,425.3027493999998,,425.26849969999967,5,425.3027493999998,425.3027493999998,0.025332999999591266,426.30972500000007,427.2623027999998,[-0.30648148148148147],[0.10833333333333334],[1],[0],[0],[1.9698175000003175],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
190,0,190,0,427.3287669000001,,427.2705612,10,427.3287669000001,427.3287669000001,0.044076500000301166,428.3334845999998,430.5506800000003,[0.18425925925925926],[-0.42407407407407405],[1],[0],[0],[3.2373289999995905],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
191,0,191,0,430.60303269999986,,430.5552937000002,10,430.60303269999986,430.60303269999986,0.033152899999549845,431.6057522000001,433.1232087999997,[0.3990740740740741],[-0.02962962962962963],[1],[0],[0],[2.535282599999846],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
192,0,192,0,433.1537873999996,,433.12741800000003,5,433.1537873999996,433.1537873999996,0.016395799999372684,434.1562451,435.60673339999994,[-0.10092592592592593],[-0.4675925925925926],[1],[0],[0],[2.463391999999658],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
193,0,193,0,435.6586064000003,,435.6109471,10,435.6586064000003,435.6586064000003,0.032081400000606664,436.6611033999998,438.46134770000026,[-0.32314814814814813],[0.2611111111111111],[1],[0],[0],[2.8188812999997026],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
194,0,194,0,438.5163058999997,,438.4657350999996,10,438.5163058999997,438.5163058999997,0.03539920000002894,439.5219755999997,440.51844170000004,[-0.33611111111111114],[-0.32222222222222224],[1],[0],[0],[2.017886499999804],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
195,0,195,0,440.5690757000002,,440.5226703999997,10,440.5690757000002,440.5690757000002,0.0319841999998971,441.57133299999987,442.3745822000001,[-0.3296296296296296],[0.075],[1],[0],[0],[1.8204932999997254],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
196,0,196,0,442.4054997000003,,442.3788238999996,5,442.4054997000003,442.4054997000003,0.016600999999354826,443.4077060999998,444.3583329000003,[-0.2111111111111111],[-0.3111111111111111],[1],[0],[0],[1.9634732999993503],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
197,0,197,0,444.40831460000027,,444.36301679999997,10,444.40831460000027,444.40831460000027,0.03183360000002722,445.41124299999956,446.1789423,[0.04537037037037037],[-0.08055555555555556],[1],[0],[0],[1.7849975999997696],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
198,0,198,0,446.2298294000002,,446.1835596000001,10,446.2298294000002,446.2298294000002,0.032409800000095856,447.2324149999995,450.4650842000001,[0.18703703703703703],[0.4398148148148148],[1],[0],[0],[4.2496586999996],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
199,0,199,0,450.4971254000002,,450.4696752,5,450.4971254000002,450.4971254000002,0.01645360000020446,451.49987599999986,452.61777859999984,[-0.42962962962962964],[0.3685185185185185],[1],[0],[0],[2.1322024999999485],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
